TransactionID,Date,CustomerID,CustomerName,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,DiscountPercent,CostPerUnit,Revenue,Cost,Profit,InvoiceDate,PaymentDate,TermsDays,Status
10452,2025-07-28,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,28,150.0,0.0972,90.0,3791.76,2520.0,1271.76,2025-07-28,2025-09-02,30,Paid
10453,2025-07-30,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,13,80.0,0.0418,45.0,996.53,585.0,411.53,2025-07-30,2025-09-01,30,Paid
10454,2025-07-30,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,1,150.0,0.0981,90.0,135.29,90.0,45.29,2025-07-30,2025-09-05,30,Paid
10455,2025-07-30,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0068,45.0,874.05,495.0,379.05,2025-07-30,2025-08-29,30,Paid
10456,2025-07-30,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,6,80.0,0.0226,45.0,469.14,270.0,199.14,2025-07-30,2025-10-16,30,Paid
10457,2025-08-01,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,25,80.0,0.0216,45.0,1956.78,1125.0,831.78,2025-08-01,2025-09-04,30,Paid
10458,2025-08-02,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,13,10.0,0.0749,9.5,120.26,123.5,-3.24,2025-08-02,2025-09-07,30,Paid
10459,2025-08-03,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,3,80.0,0.0052,45.0,238.75,135.0,103.75,2025-08-03,2025-09-26,45,Paid
10460,2025-08-03,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,4,200.0,0.0545,120.0,756.41,480.0,276.41,2025-08-03,2025-08-16,15,Paid
10461,2025-08-03,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,6,200.0,0.0162,120.0,1180.61,720.0,460.61,2025-08-03,2025-09-25,45,Paid
10462,2025-08-03,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,35,150.0,0.0751,90.0,4855.87,3150.0,1705.87,2025-08-03,2025-08-28,30,Paid
10463,2025-08-03,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,39,150.0,0.0344,90.0,5648.96,3510.0,2138.96,2025-08-03,2025-09-08,30,Paid
10464,2025-08-05,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,7,500.0,0.0822,150.0,3212.26,1050.0,2162.26,2025-08-05,2025-08-16,15,Paid
10465,2025-08-06,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.0204,9.5,107.76,104.5,3.26,2025-08-06,2025-09-24,45,Paid
10466,2025-08-06,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,18,500.0,0.0578,150.0,8480.17,2700.0,5780.17,2025-08-06,2025-09-04,30,Paid
10467,2025-08-08,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,12,80.0,0.0696,45.0,893.19,540.0,353.19,2025-08-08,2025-10-03,30,Paid
10468,2025-08-08,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,12,10.0,0.0897,9.5,109.23,114.0,-4.77,2025-08-08,2025-09-12,30,Paid
10469,2025-08-08,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,12,150.0,0.0202,90.0,1763.64,1080.0,683.64,2025-08-08,2025-09-09,30,Paid
10470,2025-08-08,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,11,500.0,0.0313,150.0,5327.76,1650.0,3677.76,2025-08-08,2025-09-15,30,Paid
10471,2025-08-08,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,9,10.0,0.0804,9.5,82.77,85.5,-2.73,2025-08-08,2025-10-07,30,Paid
10472,2025-08-10,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,14,200.0,0.0635,120.0,2622.29,1680.0,942.29,2025-08-10,2025-09-07,30,Paid
10473,2025-08-10,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0162,45.0,865.72,495.0,370.72,2025-08-10,2025-09-14,30,Paid
10474,2025-08-10,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,1,10.0,0.0029,9.5,9.97,9.5,0.47,2025-08-10,2025-10-13,30,Paid
10475,2025-08-10,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,3,200.0,0.0187,120.0,588.76,360.0,228.76,2025-08-10,2025-09-16,30,Paid
10476,2025-08-12,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,12,10.0,0.0314,9.5,116.23,114.0,2.23,2025-08-12,2025-09-16,30,Paid
10477,2025-08-12,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,12,500.0,0.0314,150.0,5811.56,1800.0,4011.56,2025-08-12,2025-09-13,30,Paid
10478,2025-08-12,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,12,10.0,0.0335,9.5,115.98,114.0,1.98,2025-08-12,2025-08-31,15,Paid
10479,2025-08-13,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,10,80.0,0.024,45.0,780.81,450.0,330.81,2025-08-13,2025-09-10,30,Paid
10480,2025-08-13,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,2,10.0,0.0749,9.5,18.5,19.0,-0.5,2025-08-13,2025-09-15,30,Paid
10481,2025-08-13,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,5,150.0,0.0806,90.0,689.54,450.0,239.54,2025-08-13,2025-09-05,15,Paid
10482,2025-08-13,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,1,10.0,0.0126,9.5,9.87,9.5,0.37,2025-08-13,2025-09-08,30,Paid
10483,2025-08-14,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,15,500.0,0.0856,150.0,6858.2,2250.0,4608.2,2025-08-14,2025-09-19,30,Paid
10484,2025-08-16,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,6,150.0,0.036,90.0,867.57,540.0,327.57,2025-08-16,2025-10-20,30,Paid
10485,2025-08-16,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,23,200.0,0.0759,120.0,4250.75,2760.0,1490.75,2025-08-16,2025-09-13,30,Paid
10486,2025-08-17,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,37,150.0,0.0665,90.0,5180.93,3330.0,1850.93,2025-08-17,2025-09-12,30,Paid
10487,2025-08-17,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.056,9.5,103.84,104.5,-0.66,2025-08-17,2025-10-27,30,Paid
10488,2025-08-17,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,5,500.0,0.0547,150.0,2363.34,750.0,1613.34,2025-08-17,2025-08-29,15,Paid
10489,2025-08-18,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,4,10.0,0.0018,9.5,39.93,38.0,1.93,2025-08-18,2025-09-19,30,Paid
10490,2025-08-18,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,6,80.0,0.028,45.0,466.56,270.0,196.56,2025-08-18,2025-10-05,45,Paid
10491,2025-08-19,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,10,10.0,0.0699,9.5,93.01,95.0,-1.99,2025-08-19,2025-09-24,30,Paid
10492,2025-08-19,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,37,150.0,0.0829,90.0,5089.69,3330.0,1759.69,2025-08-19,2025-09-24,30,Paid
10493,2025-08-20,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,13,200.0,0.0068,120.0,2582.23,1560.0,1022.23,2025-08-20,2025-09-14,30,Paid
10494,2025-08-20,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,29,150.0,0.0301,90.0,4218.95,2610.0,1608.95,2025-08-20,2025-09-24,30,Paid
10495,2025-08-21,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,39,10.0,0.0599,9.5,366.65,370.5,-3.85,2025-08-21,2025-09-25,30,Paid
10496,2025-08-21,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,9,80.0,0.033,45.0,696.21,405.0,291.21,2025-08-21,2025-09-20,30,Paid
10497,2025-08-21,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,14,200.0,0.0795,120.0,2577.52,1680.0,897.52,2025-08-21,2025-09-28,30,Paid
10498,2025-08-21,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,14,10.0,0.0856,9.5,128.02,133.0,-4.98,2025-08-21,2025-09-14,15,Paid
10499,2025-08-22,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,12,500.0,0.0488,150.0,5706.98,1800.0,3906.98,2025-08-22,2025-09-20,30,Paid
10500,2025-08-22,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,13,200.0,0.0869,120.0,2374.18,1560.0,814.18,2025-08-22,2025-09-17,30,Paid
10501,2025-08-22,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,8,150.0,0.0517,90.0,1137.91,720.0,417.91,2025-08-22,2025-09-30,30,Paid
10502,2025-08-22,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,24,500.0,0.0138,150.0,11834.97,3600.0,8234.97,2025-08-22,2025-09-18,30,Paid
10503,2025-08-23,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,15,200.0,0.0592,120.0,2822.49,1800.0,1022.49,2025-08-23,2025-09-29,30,Paid
10504,2025-08-24,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,13,500.0,0.0385,150.0,6250.07,1950.0,4300.07,2025-08-24,2025-09-30,30,Paid
10505,2025-08-24,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,2,500.0,0.0272,150.0,972.84,300.0,672.84,2025-08-24,2025-09-28,30,Paid
10506,2025-08-27,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,26,150.0,0.004,90.0,3884.49,2340.0,1544.49,2025-08-27,2025-09-26,30,Paid
10507,2025-08-27,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,19,10.0,0.0972,9.5,171.54,180.5,-8.96,2025-08-27,2025-10-03,30,Paid
10508,2025-08-27,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.047,9.5,76.24,76.0,0.24,2025-08-27,2025-09-18,15,Paid
10509,2025-08-27,CUST002,Beta Retailers,PROD001,High-Performance Widget,Hardware,13,150.0,0.0537,90.0,1845.28,1170.0,675.28,2025-08-27,2025-09-06,15,Paid
10510,2025-08-27,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,37,10.0,0.0285,9.5,359.46,351.5,7.96,2025-08-27,2025-09-27,30,Paid
10511,2025-08-28,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0044,45.0,876.09,495.0,381.09,2025-08-28,2025-09-15,15,Paid
10512,2025-08-28,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,1,200.0,0.0617,120.0,187.66,120.0,67.66,2025-08-28,2025-09-14,15,Paid
10513,2025-08-28,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,7,10.0,0.0575,9.5,65.98,66.5,-0.52,2025-08-28,2025-11-19,30,Paid
10514,2025-08-28,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,14,10.0,0.0993,9.5,126.1,133.0,-6.9,2025-08-28,2025-09-19,15,Paid
10515,2025-08-29,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,21,500.0,0.0882,150.0,9573.63,3150.0,6423.63,2025-08-29,2025-10-05,30,Paid
10516,2025-08-29,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,13,500.0,0.0309,150.0,6298.91,1950.0,4348.91,2025-08-29,2025-10-20,45,Paid
10517,2025-08-29,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,10,500.0,0.0721,150.0,4639.3,1500.0,3139.3,2025-08-29,2025-10-16,45,Paid
10518,2025-08-29,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,7,200.0,0.0041,120.0,1394.32,840.0,554.32,2025-08-29,2025-11-01,30,Paid
10519,2025-08-29,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,4,80.0,0.0384,45.0,307.72,180.0,127.72,2025-08-29,2025-11-17,30,Paid
10520,2025-08-30,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,29,500.0,0.09,150.0,13194.53,4350.0,8844.53,2025-08-30,2025-10-05,30,Paid
10521,2025-08-31,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,11,150.0,0.0669,90.0,1539.69,990.0,549.69,2025-08-31,2025-10-03,30,Paid
10522,2025-09-01,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,13,10.0,0.001,9.5,129.87,123.5,6.37,2025-09-01,2025-09-12,15,Paid
10523,2025-09-02,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,7,150.0,0.0874,90.0,958.26,630.0,328.26,2025-09-02,2025-09-30,30,Paid
10524,2025-09-02,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,2,200.0,0.053,120.0,378.8,240.0,138.8,2025-09-02,2025-10-19,30,Paid
10525,2025-09-03,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,39,150.0,0.0532,90.0,5538.49,3510.0,2028.49,2025-09-03,2025-10-08,30,Paid
10526,2025-09-03,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,10,200.0,0.091,120.0,1817.97,1200.0,617.97,2025-09-03,2025-09-26,15,Paid
10527,2025-09-03,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,7,150.0,0.0817,90.0,964.24,630.0,334.24,2025-09-03,2025-11-24,30,Paid
10528,2025-09-03,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,2,10.0,0.0404,9.5,19.19,19.0,0.19,2025-09-03,2025-10-25,45,Paid
10529,2025-09-03,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,35,200.0,0.059,120.0,6586.8,4200.0,2386.8,2025-09-03,2025-10-09,30,Paid
10530,2025-09-04,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,12,10.0,0.0579,9.5,113.05,114.0,-0.95,2025-09-04,2025-09-22,15,Paid
10531,2025-09-05,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,11,80.0,0.0601,45.0,827.11,495.0,332.11,2025-09-05,2025-11-24,30,Paid
10532,2025-09-05,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,8,80.0,0.0166,45.0,629.4,360.0,269.4,2025-09-05,2025-09-21,15,Paid
10533,2025-09-06,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,24,150.0,0.0154,90.0,3544.39,2160.0,1384.39,2025-09-06,2025-10-13,30,Paid
10534,2025-09-06,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,12,80.0,0.0007,45.0,959.36,540.0,419.36,2025-09-06,2025-11-20,30,Paid
10535,2025-09-06,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,1,10.0,0.0101,9.5,9.9,9.5,0.4,2025-09-06,2025-10-20,45,Paid
10536,2025-09-07,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,6,500.0,0.0454,150.0,2863.8,900.0,1963.8,2025-09-07,2025-10-20,45,Paid
10537,2025-09-09,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,3,10.0,0.0964,9.5,27.11,28.5,-1.39,2025-09-09,2025-10-07,30,Paid
10538,2025-09-09,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,19,10.0,0.0395,9.5,182.49,180.5,1.99,2025-09-09,2025-10-09,30,Paid
10539,2025-09-09,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,14,200.0,0.013,120.0,2763.59,1680.0,1083.59,2025-09-09,2025-10-28,45,Paid
10540,2025-09-09,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,14,80.0,0.0474,45.0,1066.91,630.0,436.91,2025-09-09,2025-10-09,30,Paid
10541,2025-09-10,CUST005,Omega Distributors,PROD001,High-Performance Widget,Hardware,1,150.0,0.0088,90.0,148.68,90.0,58.68,2025-09-10,2025-10-15,30,Paid
10542,2025-09-10,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,1,500.0,0.0386,150.0,480.72,150.0,330.72,2025-09-10,2025-10-10,30,Paid
10543,2025-09-10,CUST003,Apex Tech Solutions,PROD005,Premium Consulting Hour,Services,9,200.0,0.0554,120.0,1700.33,1080.0,620.33,2025-09-10,2025-11-27,30,Paid
10544,2025-09-11,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,7,10.0,0.044,9.5,66.92,66.5,0.42,2025-09-11,2025-10-30,45,Paid
10545,2025-09-11,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,3,200.0,0.0177,120.0,589.37,360.0,229.37,2025-09-11,2025-10-25,45,Paid
10546,2025-09-11,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,21,500.0,0.0831,150.0,9627.78,3150.0,6477.78,2025-09-11,2025-10-09,30,Paid
10547,2025-09-11,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,38,500.0,0.0444,150.0,18156.32,5700.0,12456.32,2025-09-11,2025-10-20,30,Paid
10548,2025-09-12,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,13,10.0,0.0994,9.5,117.08,123.5,-6.42,2025-09-12,2025-10-03,15,Paid
10549,2025-09-13,CUST003,Apex Tech Solutions,PROD001,High-Performance Widget,Hardware,8,150.0,0.0621,90.0,1125.52,720.0,405.52,2025-09-13,2025-12-03,30,Paid
10550,2025-09-14,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,14,200.0,0.0543,120.0,2647.95,1680.0,967.95,2025-09-14,2025-10-11,30,Paid
10551,2025-09-14,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.0722,9.5,102.06,104.5,-2.44,2025-09-14,2025-10-21,30,Paid
10552,2025-09-14,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,6,200.0,0.0791,120.0,1105.14,720.0,385.14,2025-09-14,2025-10-05,15,Paid
10553,2025-09-14,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,23,500.0,0.0034,150.0,11460.37,3450.0,8010.37,2025-09-14,2025-10-14,30,Paid
10554,2025-09-16,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,12,500.0,0.0755,150.0,5547.23,1800.0,3747.23,2025-09-16,2025-10-01,15,Paid
10555,2025-09-16,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,4,80.0,0.0286,45.0,310.85,180.0,130.85,2025-09-16,2025-12-02,30,Paid
10556,2025-09-17,CUST004,Zeta Enterprises,PROD003,Low-Margin Bulk Connector,Hardware,11,10.0,0.0919,9.5,99.89,104.5,-4.61,2025-09-17,2025-10-29,45,Paid
10557,2025-09-17,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,5,10.0,0.0981,9.5,45.1,47.5,-2.4,2025-09-17,2025-11-18,30,Paid
10558,2025-09-17,CUST002,Beta Retailers,PROD004,Enterprise Service License,Software,7,500.0,0.0956,150.0,3165.38,1050.0,2115.38,2025-09-17,2025-10-11,15,Paid
10559,2025-09-17,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,26,500.0,0.064,150.0,12167.74,3900.0,8267.74,2025-09-17,2025-10-12,30,Paid
10560,2025-09-17,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,6,10.0,0.0256,9.5,58.46,57.0,1.46,2025-09-17,2025-10-16,30,Paid
10561,2025-09-18,CUST005,Omega Distributors,PROD005,Premium Consulting Hour,Services,7,200.0,0.0019,120.0,1397.32,840.0,557.32,2025-09-18,2025-10-18,30,Paid
10562,2025-09-18,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,3,10.0,0.0693,9.5,27.92,28.5,-0.58,2025-09-18,2025-11-22,30,Paid
10563,2025-09-18,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,9,80.0,0.0279,45.0,699.93,405.0,294.93,2025-09-18,2025-10-05,15,Paid
10564,2025-09-18,CUST003,Apex Tech Solutions,PROD003,Low-Margin Bulk Connector,Hardware,3,10.0,0.0201,9.5,29.4,28.5,0.9,2025-09-18,2025-11-27,30,Paid
10565,2025-09-20,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,34,150.0,0.0633,90.0,4777.22,3060.0,1717.22,2025-09-20,2025-10-29,30,Paid
10566,2025-09-20,CUST001,Acme Industrial Corp,PROD005,Premium Consulting Hour,Services,18,200.0,0.0766,120.0,3324.2,2160.0,1164.2,2025-09-20,2025-10-18,30,Paid
10567,2025-09-20,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,2,150.0,0.0078,90.0,297.67,180.0,117.67,2025-09-20,2025-11-02,45,Paid
10568,2025-09-20,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,3,10.0,0.0549,9.5,28.35,28.5,-0.15,2025-09-20,2025-10-13,15,Paid
10569,2025-09-20,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,2,200.0,0.0006,120.0,399.76,240.0,159.76,2025-09-20,2025-11-01,45,Paid
10570,2025-09-21,CUST005,Omega Distributors,PROD002,Standard Gear Assembly,Hardware,8,80.0,0.0113,45.0,632.77,360.0,272.77,2025-09-21,2025-10-17,30,Paid
10571,2025-09-21,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,2,500.0,0.0073,150.0,992.71,300.0,692.71,2025-09-21,2025-11-12,45,Paid
10572,2025-09-22,CUST005,Omega Distributors,PROD003,Low-Margin Bulk Connector,Hardware,8,10.0,0.0293,9.5,77.66,76.0,1.66,2025-09-22,2025-10-24,30,Paid
10573,2025-09-22,CUST002,Beta Retailers,PROD003,Low-Margin Bulk Connector,Hardware,6,10.0,0.0321,9.5,58.07,57.0,1.07,2025-09-22,2025-10-06,15,Paid
10574,2025-09-22,CUST004,Zeta Enterprises,PROD001,High-Performance Widget,Hardware,9,150.0,0.0219,90.0,1320.4,810.0,510.4,2025-09-22,2025-11-13,45,Paid
10575,2025-09-23,CUST001,Acme Industrial Corp,PROD003,Low-Margin Bulk Connector,Hardware,34,10.0,0.0123,9.5,335.82,323.0,12.82,2025-09-23,2025-10-18,30,Paid
10576,2025-09-23,CUST004,Zeta Enterprises,PROD002,Standard Gear Assembly,Hardware,10,80.0,0.0821,45.0,734.29,450.0,284.29,2025-09-23,2025-11-07,45,Paid
10577,2025-09-23,CUST001,Acme Industrial Corp,PROD002,Standard Gear Assembly,Hardware,27,80.0,0.0714,45.0,2005.79,1215.0,790.79,2025-09-23,2025-10-21,30,Paid
10578,2025-09-23,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,36,500.0,0.0775,150.0,16604.38,5400.0,11204.38,2025-09-23,2025-10-19,30,Paid
10579,2025-09-24,CUST002,Beta Retailers,PROD002,Standard Gear Assembly,Hardware,2,80.0,0.0824,45.0,146.82,90.0,56.82,2025-09-24,2025-10-18,15,Paid
10580,2025-09-24,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,24,500.0,0.0103,150.0,11876.7,3600.0,8276.7,2025-09-24,2025-10-19,30,Paid
10581,2025-09-24,CUST003,Apex Tech Solutions,PROD002,Standard Gear Assembly,Hardware,2,80.0,0.0276,45.0,155.58,90.0,65.58,2025-09-24,2025-12-15,30,Paid
10582,2025-09-26,CUST002,Beta Retailers,PROD005,Premium Consulting Hour,Services,12,200.0,0.0741,120.0,2222.18,1440.0,782.18,2025-09-26,2025-10-18,15,Paid
10583,2025-09-27,CUST001,Acme Industrial Corp,PROD001,High-Performance Widget,Hardware,28,150.0,0.0565,90.0,3962.71,2520.0,1442.71,2025-09-27,2025-10-23,30,Paid
10584,2025-09-27,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,24,500.0,0.0943,150.0,10868.42,3600.0,7268.42,2025-09-27,2025-10-24,30,Paid
10585,2025-09-27,CUST005,Omega Distributors,PROD004,Enterprise Service License,Software,3,500.0,0.0089,150.0,1486.61,450.0,1036.61,2025-09-27,2025-10-31,30,Paid
10586,2025-09-28,CUST003,Apex Tech Solutions,PROD004,Enterprise Service License,Software,11,500.0,0.0844,150.0,5035.66,1650.0,3385.66,2025-09-28,2025-11-21,30,Paid
10587,2025-09-29,CUST004,Zeta Enterprises,PROD005,Premium Consulting Hour,Services,5,200.0,0.0966,120.0,903.4,600.0,303.4,2025-09-29,2025-11-19,45,Paid
10588,2025-09-29,CUST001,Acme Industrial Corp,PROD004,Enterprise Service License,Software,39,500.0,0.0269,150.0,18975.51,5850.0,13125.51,2025-09-29,2025-10-27,30,Paid
10589,2025-09-29,CUST004,Zeta Enterprises,PROD004,Enterprise Service License,Software,5,500.0,0.0048,150.0,2487.95,750.0,1737.95,2025-09-29,2025-11-12,45,Paid
