transaction_date,transaction_id,customer_id,product_name,quantity,revenue,cost,discount_percent,days_to_pay
2025-06-09,TXN-101392,CUST-007,Product F,261,20556.23,12006,5,56
2025-12-17,TXN-101393,CUST-063,Product G,9,3306.74,2358,10,7
2026-03-16,TXN-101394,CUST-036,Product D,83,51601.08,34279,5,29
2025-04-28,TXN-101395,CUST-026,Product N,139,63964.05,55322,15,20
2025-04-16,TXN-101396,CUST-020,Product L,262,90195.76,92224,25,12
2025-05-04,TXN-101397,CUST-019,Product C,210,16276.04,12390,5,18
2025-01-19,TXN-101398,CUST-053,Product J,107,14741.54,9202,15,21
2025-11-10,TXN-101399,CUST-008,Product L,123,22155.91,18819,18,51
2026-03-14,TXN-101400,CUST-036,Product K,31,6615.17,6045,12,16
2026-03-05,TXN-101401,CUST-001,Product D,168,99595.54,83664,0,36
2025-11-26,TXN-101402,CUST-013,Product D,151,44174.98,42431,25,18
2025-07-09,TXN-101403,CUST-013,Product E,256,82973.59,57856,0,26
2025-01-14,TXN-101404,CUST-047,Product K,287,206362.31,124558,12,28
2026-01-06,TXN-101405,CUST-027,Product L,275,126616.76,95975,10,23
2026-01-29,TXN-101406,CUST-016,Product B,59,7904.08,6254,25,6
2025-07-15,TXN-101407,CUST-080,Product D,233,20360.15,20970,20,15
2025-11-05,TXN-101408,CUST-006,Product L,247,140051.22,105963,0,39
2025-07-16,TXN-101409,CUST-045,Product G,286,126141.39,115544,20,16
2026-04-05,TXN-101410,CUST-068,Product K,65,17546.64,17095,15,21
2025-01-23,TXN-101411,CUST-006,Product C,145,101927.82,57420,10,53
2025-03-04,TXN-101412,CUST-069,Product M,102,64565.57,42738,18,21
2025-03-18,TXN-101413,CUST-050,Product C,229,122953.57,97096,20,17
2025-10-06,TXN-101414,CUST-076,Product D,99,4958.89,4059,5,27
2025-01-10,TXN-101415,CUST-034,Product O,267,92031.89,72891,20,14
2025-08-14,TXN-101416,CUST-006,Product E,142,54351.02,45724,5,52
2025-09-01,TXN-101417,CUST-018,Product E,25,10535.9,9175,10,13
2025-02-22,TXN-101418,CUST-001,Product K,132,80840.45,60852,0,55
2025-12-22,TXN-101419,CUST-034,Product K,193,38827.96,39758,20,28
2025-05-17,TXN-101420,CUST-046,Product G,155,63459.98,31930,0,12
2025-10-14,TXN-101421,CUST-014,Product C,136,7866.8,6528,25,28
2026-01-27,TXN-101422,CUST-071,Product K,136,83223.14,65960,25,11
2026-03-29,TXN-101423,CUST-020,Product D,171,34045.27,30267,15,19
2025-08-26,TXN-101424,CUST-012,Product L,227,54156.91,51756,18,20
2025-07-05,TXN-101425,CUST-073,Product H,99,80932.91,45243,5,20
2025-07-04,TXN-101426,CUST-051,Product K,149,10531.59,7450,0,26
2025-07-12,TXN-101427,CUST-052,Product B,78,7351.89,5928,18,8
2026-06-24,TXN-101428,CUST-003,Product C,11,4017.7,3828,15,38
2025-01-14,TXN-101429,CUST-035,Product M,27,3932.19,2889,0,9
2025-01-14,TXN-101430,CUST-011,Product M,9,4371.62,4005,12,11
2025-05-23,TXN-101431,CUST-040,Product H,293,222014.28,145328,0,15
2026-05-06,TXN-101432,CUST-070,Product C,129,12726.4,8772,10,8
2025-01-22,TXN-101433,CUST-066,Product N,27,4006.56,2484,0,18
2025-05-26,TXN-101434,CUST-019,Product A,119,7062.2,6188,15,16
2025-10-21,TXN-101435,CUST-063,Product D,201,149447.89,78591,0,10
2025-04-23,TXN-101436,CUST-043,Product D,57,11434.9,10488,25,8
2026-01-05,TXN-101437,CUST-023,Product O,48,28370.34,23904,0,18
2025-12-09,TXN-101438,CUST-080,Product J,97,51064.76,37539,10,14
2025-12-23,TXN-101439,CUST-034,Product O,58,17523.37,10324,12,30
2025-03-20,TXN-101440,CUST-019,Product M,6,5607.88,2886,0,15
2025-06-01,TXN-101441,CUST-009,Product G,233,142793.5,95297,18,38
2026-03-14,TXN-101442,CUST-024,Product L,147,20560.05,16758,0,29
2026-01-30,TXN-101443,CUST-078,Product F,168,63189.77,49224,15,30
2025-12-08,TXN-101444,CUST-069,Product C,130,37883.84,30680,18,22
2026-05-20,TXN-101445,CUST-075,Product I,279,172693.96,128340,0,27
2026-03-08,TXN-101446,CUST-012,Product I,300,216642.8,131100,5,12
2026-01-06,TXN-101447,CUST-061,Product A,109,48236.96,51775,20,9
2025-04-23,TXN-101448,CUST-038,Product A,183,76714.02,40992,0,19
2025-05-28,TXN-101449,CUST-008,Product N,287,94285.45,73185,5,58
2025-05-22,TXN-101450,CUST-048,Product B,78,27390.97,18174,15,6
2025-04-19,TXN-101451,CUST-004,Product K,42,22207.81,11928,0,39
2026-01-10,TXN-101452,CUST-054,Product C,45,6768.85,7425,25,9
2025-07-06,TXN-101453,CUST-061,Product H,76,46244.87,32148,10,18
2025-12-12,TXN-101454,CUST-005,Product H,11,2546.4,2046,0,54
2025-06-27,TXN-101455,CUST-059,Product I,87,4948.14,3915,15,22
2025-09-22,TXN-101456,CUST-055,Product O,297,117768.89,87912,5,10
2025-10-06,TXN-101457,CUST-028,Product B,272,125562.9,63376,0,17
2025-02-27,TXN-101458,CUST-078,Product D,205,40636.46,27470,20,7
2026-04-25,TXN-101459,CUST-022,Product H,165,88940.53,61710,15,6
2026-01-16,TXN-101460,CUST-010,Product K,222,42566.5,30858,0,46
2025-12-10,TXN-101461,CUST-009,Product A,127,30106.08,23368,0,41
2025-01-12,TXN-101462,CUST-031,Product M,163,35888.61,22168,0,13
2025-03-29,TXN-101463,CUST-006,Product J,294,24351.26,18228,18,36
2025-11-19,TXN-101464,CUST-051,Product B,163,12802.84,7172,10,21
2025-07-19,TXN-101465,CUST-013,Product F,205,122377.16,84255,0,15
2026-02-22,TXN-101466,CUST-004,Product O,262,37595.27,23842,0,53
2026-01-27,TXN-101467,CUST-011,Product H,24,4761.84,4512,18,25
2025-04-06,TXN-101468,CUST-021,Product L,123,80685.99,60516,0,21
2026-06-13,TXN-101469,CUST-044,Product L,272,169621.35,117776,0,14
2026-01-04,TXN-101470,CUST-031,Product J,225,21883.72,13500,15,11
2025-03-18,TXN-101471,CUST-002,Product C,295,212483.49,106495,0,39
2025-11-13,TXN-101472,CUST-022,Product I,49,15646.05,14455,12,14
2025-06-15,TXN-101473,CUST-010,Product B,148,72328.74,49580,0,40
2026-04-17,TXN-101474,CUST-018,Product E,247,62295.9,42237,18,8
2026-05-15,TXN-101475,CUST-080,Product A,191,108376.64,91489,15,26
2025-05-13,TXN-101476,CUST-048,Product H,192,95322.05,57984,12,7
2026-02-28,TXN-101477,CUST-080,Product I,235,77519.15,40890,0,25
2025-02-28,TXN-101478,CUST-020,Product L,130,95618.1,51740,0,8
2025-10-25,TXN-101479,CUST-029,Product G,86,42396.93,28466,0,17
2026-04-19,TXN-101480,CUST-060,Product K,52,14020.33,11336,20,8
2025-03-29,TXN-101481,CUST-052,Product C,60,24973.13,14580,5,15
2025-03-08,TXN-101482,CUST-015,Product F,180,80531.95,62820,18,13
2026-04-11,TXN-101483,CUST-028,Product A,284,66113.55,33796,0,15
2025-02-02,TXN-101484,CUST-056,Product J,199,24195.51,14129,12,20
2025-08-07,TXN-101485,CUST-035,Product A,113,54368.01,54692,15,13
2025-06-30,TXN-101486,CUST-039,Product B,77,7985.78,5775,0,27
2026-04-08,TXN-101487,CUST-024,Product N,219,80860.8,67452,10,6
2025-04-05,TXN-101488,CUST-022,Product O,224,85338.31,48160,10,11
2025-12-24,TXN-101489,CUST-056,Product G,251,114020.78,71033,0,16
2026-02-03,TXN-101490,CUST-026,Product N,10,4452.79,3270,25,7
2025-05-29,TXN-101491,CUST-019,Product F,167,8224.99,7849,18,20
2025-11-21,TXN-101492,CUST-058,Product B,213,59024.49,37062,0,9
2026-04-06,TXN-101493,CUST-054,Product K,54,3974.63,3132,5,27
2025-06-20,TXN-101494,CUST-074,Product J,198,40795.3,29700,5,5
2026-01-15,TXN-101495,CUST-065,Product N,191,11606.57,9168,10,8
2026-05-27,TXN-101496,CUST-070,Product K,238,78792.59,59738,12,18
2026-06-20,TXN-101497,CUST-055,Product M,176,27401.3,17248,18,16
2025-07-01,TXN-101498,CUST-056,Product I,88,38174.15,27896,10,25
2025-10-18,TXN-101499,CUST-012,Product L,55,8477.93,4620,0,25
2025-01-17,TXN-101500,CUST-070,Product J,215,23573.27,19995,25,8
2026-03-31,TXN-101501,CUST-028,Product I,21,9496.83,8001,15,12
2026-04-11,TXN-101502,CUST-016,Product I,200,21154.39,19600,18,16
2026-04-21,TXN-101503,CUST-065,Product G,207,16477.89,8901,5,14
2025-10-02,TXN-101504,CUST-031,Product O,140,43667.55,27580,15,5
2026-03-01,TXN-101505,CUST-067,Product A,12,716.6,636,12,28
2025-11-22,TXN-101506,CUST-072,Product F,92,57856.74,30544,5,17
2025-07-17,TXN-101507,CUST-055,Product J,206,85584.28,95584,25,9
2026-02-04,TXN-101508,CUST-021,Product L,93,35113.99,22878,20,18
2025-08-25,TXN-101509,CUST-051,Product B,69,19286.39,20562,25,29
2025-09-24,TXN-101510,CUST-012,Product N,288,64767.64,34848,5,7
2025-01-27,TXN-101511,CUST-004,Product G,10,6514.34,3610,0,54
2025-03-22,TXN-101512,CUST-059,Product J,200,18522.28,10400,0,25
2026-01-02,TXN-101513,CUST-025,Product C,127,81786.83,47498,10,22
2025-09-09,TXN-101514,CUST-036,Product L,198,117847.81,85932,0,7
2025-05-28,TXN-101515,CUST-015,Product K,16,11636.33,5856,0,19
2025-05-06,TXN-101516,CUST-012,Product B,77,19448.35,14168,0,7
2026-05-22,TXN-101517,CUST-063,Product N,190,118229.06,89110,0,30
2025-01-23,TXN-101518,CUST-027,Product G,42,23855.23,12138,0,26
2026-03-06,TXN-101519,CUST-024,Product G,165,115438.75,60060,0,14
2025-01-11,TXN-101520,CUST-005,Product O,96,44304.43,36192,25,38
2025-12-18,TXN-101521,CUST-021,Product F,252,148084.74,89208,0,21
2025-09-18,TXN-101522,CUST-003,Product O,67,12317.11,9246,20,51
2026-06-09,TXN-101523,CUST-028,Product M,83,23491.2,12450,0,5
2025-12-02,TXN-101524,CUST-035,Product C,117,16967.78,9594,0,13
2026-05-09,TXN-101525,CUST-060,Product D,52,17873.29,11336,10,28
2026-05-23,TXN-101526,CUST-023,Product G,267,113396.37,65148,10,11
2025-10-15,TXN-101527,CUST-040,Product G,57,26358.49,19266,25,10
2025-07-30,TXN-101528,CUST-077,Product L,254,107088.97,66294,15,28
2025-10-06,TXN-101529,CUST-055,Product N,168,63464.64,60144,15,11
2025-12-28,TXN-101530,CUST-066,Product F,37,12908.7,9990,0,13
2026-02-24,TXN-101531,CUST-024,Product E,276,90385.4,60720,0,30
2025-11-27,TXN-101532,CUST-048,Product G,100,28780.26,22300,5,16
2025-05-29,TXN-101533,CUST-043,Product M,165,19492.3,16830,0,11
2026-04-22,TXN-101534,CUST-050,Product J,169,113885,84500,0,14
2025-08-06,TXN-101535,CUST-010,Product I,116,13021.03,10672,25,53
2026-03-08,TXN-101536,CUST-026,Product K,227,80213.14,45854,5,6
2026-05-21,TXN-101537,CUST-058,Product H,28,7600.58,5040,0,10
2025-12-01,TXN-101538,CUST-003,Product J,201,47763.43,32361,10,55
2025-01-05,TXN-101539,CUST-005,Product O,241,47803.57,44585,15,52
2026-06-25,TXN-101540,CUST-013,Product A,177,62499.84,65490,18,30
2026-03-02,TXN-101541,CUST-052,Product L,159,35753.76,28620,12,7
2025-11-17,TXN-101542,CUST-064,Product H,29,8044.45,6989,18,25
2025-05-05,TXN-101543,CUST-007,Product N,196,82019.28,69776,5,35
2025-05-23,TXN-101544,CUST-029,Product B,170,120552.71,81770,15,10
2025-04-01,TXN-101545,CUST-007,Product D,193,169120.87,88201,0,43
2025-02-14,TXN-101546,CUST-079,Product B,29,6040.28,5655,12,30
2026-01-24,TXN-101547,CUST-017,Product E,92,16656.86,10120,0,15
2025-06-01,TXN-101548,CUST-067,Product M,216,120936.93,79056,0,21
2025-09-04,TXN-101549,CUST-042,Product J,249,132705.38,94122,10,29
2026-05-10,TXN-101550,CUST-046,Product D,52,16391.57,9100,0,22
2025-09-06,TXN-101551,CUST-008,Product K,110,43336.06,43450,18,41
2025-01-14,TXN-101552,CUST-063,Product K,115,56259.38,32085,5,8
2025-12-15,TXN-101553,CUST-059,Product D,275,140962.65,83325,10,25
2025-06-07,TXN-101554,CUST-047,Product N,263,45257.48,24722,5,17
2026-04-09,TXN-101555,CUST-009,Product N,267,65761.69,38181,5,43
2026-03-10,TXN-101556,CUST-019,Product C,162,128906.34,78570,0,19
2025-04-20,TXN-101557,CUST-024,Product L,61,9491.21,9943,18,13
2025-01-30,TXN-101558,CUST-071,Product H,276,108391.62,74796,0,7
2025-12-29,TXN-101559,CUST-066,Product G,113,16715.05,13221,15,15
2025-02-24,TXN-101560,CUST-055,Product H,144,34564.44,32976,15,11
2025-10-29,TXN-101561,CUST-078,Product D,211,36316.04,27430,20,20
2026-06-16,TXN-101562,CUST-015,Product G,60,26370.91,23280,5,12
2025-04-28,TXN-101563,CUST-069,Product A,23,10572.36,7682,0,8
2025-10-10,TXN-101564,CUST-035,Product D,212,71728.33,50880,5,20
2025-07-30,TXN-101565,CUST-037,Product C,109,30004.38,23653,25,28
2025-01-04,TXN-101566,CUST-062,Product B,99,42375.94,29403,25,28
2025-11-09,TXN-101567,CUST-022,Product N,127,22868.43,16129,0,10
2025-12-07,TXN-101568,CUST-055,Product O,238,43014.34,26656,18,15
2025-01-22,TXN-101569,CUST-077,Product C,140,83548.69,68740,0,16
2026-05-01,TXN-101570,CUST-015,Product J,5,2249.87,1450,18,6
2025-01-18,TXN-101571,CUST-022,Product J,153,76826.66,71451,20,29
2025-05-31,TXN-101572,CUST-058,Product M,53,5979.76,4823,12,20
2025-12-26,TXN-101573,CUST-059,Product I,136,70919.23,51544,12,5
2025-12-28,TXN-101574,CUST-062,Product E,175,103519.18,86800,25,8
2025-10-04,TXN-101575,CUST-053,Product K,270,188421.68,111240,0,12
2025-05-26,TXN-101576,CUST-047,Product F,259,16439.52,14245,15,11
2025-04-02,TXN-101577,CUST-070,Product D,198,81209.18,72666,10,19
2026-06-24,TXN-101578,CUST-051,Product C,140,68967.68,54180,12,23
2026-03-04,TXN-101579,CUST-044,Product E,163,21168.63,22331,20,24
2025-05-06,TXN-101580,CUST-037,Product G,237,135786.52,78210,12,8
2025-01-09,TXN-101581,CUST-038,Product H,80,30758.54,22240,20,24
2025-06-16,TXN-101582,CUST-002,Product E,254,51508.33,47498,10,49
2025-02-11,TXN-101583,CUST-063,Product D,149,113865.68,68838,0,14
2025-01-06,TXN-101584,CUST-033,Product G,185,129999.42,69930,0,9
2025-12-25,TXN-101585,CUST-020,Product O,150,99723.63,66300,20,7
2025-10-05,TXN-101586,CUST-038,Product C,105,45148.12,27405,0,12
2025-02-02,TXN-101587,CUST-055,Product H,186,48579.72,31062,15,17
2025-04-11,TXN-101588,CUST-073,Product O,138,44374.13,26772,0,18
2025-11-27,TXN-101589,CUST-018,Product M,76,47960.5,29564,10,18
2025-07-24,TXN-101590,CUST-070,Product E,161,15370.68,13363,18,10
2026-01-20,TXN-101591,CUST-041,Product M,228,21095.79,20292,18,21
2026-01-02,TXN-101592,CUST-060,Product H,186,63084.27,47988,15,5
2025-01-28,TXN-101593,CUST-039,Product M,220,25139.5,18700,25,30
2025-09-06,TXN-101594,CUST-073,Product J,267,62080.79,61677,20,14
2025-02-24,TXN-101595,CUST-060,Product M,206,31975.34,21424,0,30
2026-06-15,TXN-101596,CUST-043,Product H,32,3177.87,2656,0,24
2025-04-10,TXN-101597,CUST-008,Product N,153,69069.31,50337,12,38
2026-06-08,TXN-101598,CUST-072,Product L,32,16908.72,12768,0,28
2026-05-23,TXN-101599,CUST-039,Product C,119,102187.16,59262,0,25
2025-11-15,TXN-101600,CUST-015,Product L,8,5366.51,3616,5,7
2025-01-01,TXN-101601,CUST-014,Product C,66,23643.81,20196,5,20
2025-01-26,TXN-101602,CUST-039,Product N,263,104075.02,70221,0,17
2026-05-11,TXN-101603,CUST-079,Product C,125,98906.34,58750,10,26
2026-03-26,TXN-101604,CUST-024,Product N,68,22616.44,17748,0,9
2025-09-04,TXN-101605,CUST-061,Product C,266,184729.45,111454,5,20
2025-10-24,TXN-101606,CUST-051,Product E,56,26965.8,19096,10,17
2025-04-20,TXN-101607,CUST-037,Product H,218,150216.23,99408,0,19
2025-05-04,TXN-101608,CUST-080,Product J,204,15086.94,9180,0,19
2025-02-13,TXN-101609,CUST-036,Product O,186,26202.48,20646,18,5
2025-06-12,TXN-101610,CUST-045,Product F,261,223039.28,124758,5,27
2026-06-22,TXN-101611,CUST-046,Product G,267,24958.95,19224,0,25
2025-12-14,TXN-101612,CUST-051,Product H,76,22622.17,13832,10,7
2026-05-11,TXN-101613,CUST-065,Product G,246,110431.39,86100,25,29
2026-06-23,TXN-101614,CUST-045,Product E,71,30134.69,28187,25,23
2026-02-18,TXN-101615,CUST-030,Product B,28,2886.31,1540,0,8
2025-04-19,TXN-101616,CUST-014,Product H,248,86739.48,50840,5,10
2026-01-29,TXN-101617,CUST-015,Product M,220,17144.8,15840,10,6
2025-03-16,TXN-101618,CUST-023,Product H,196,115700.76,68600,0,15
2025-04-21,TXN-101619,CUST-072,Product L,235,51876.29,54755,25,11
2025-07-20,TXN-101620,CUST-026,Product E,256,110883.08,67584,5,28
2025-06-15,TXN-101621,CUST-075,Product G,275,227414.72,124850,0,5
2025-04-09,TXN-101622,CUST-047,Product D,22,12679.55,9988,0,29
2026-02-22,TXN-101623,CUST-068,Product J,284,165794.69,136888,0,20
2025-07-14,TXN-101624,CUST-046,Product N,111,54642.36,36852,20,16
2025-05-22,TXN-101625,CUST-010,Product M,39,13244.54,10296,15,53
2025-03-22,TXN-101626,CUST-030,Product C,269,52336.8,51648,18,6
2025-12-05,TXN-101627,CUST-050,Product A,119,96045.29,54740,10,27
2026-01-02,TXN-101628,CUST-031,Product B,85,14467.16,15895,25,21
2026-05-28,TXN-101629,CUST-075,Product E,209,89147.22,74404,0,20
2025-09-27,TXN-101630,CUST-026,Product K,20,1448.84,1120,10,15
2025-03-02,TXN-101631,CUST-008,Product C,109,56608.09,34880,12,42
2026-05-21,TXN-101632,CUST-045,Product B,293,180243.28,103136,0,7
2026-03-03,TXN-101633,CUST-035,Product J,46,36783.6,22724,0,28
2025-02-12,TXN-101634,CUST-056,Product B,23,9410.59,6762,12,20
2025-11-07,TXN-101635,CUST-026,Product M,121,11746.44,6050,0,22
2026-01-24,TXN-101636,CUST-049,Product K,14,5977.02,4508,15,27
2025-05-09,TXN-101637,CUST-016,Product G,223,74376.6,71583,18,24
2026-01-12,TXN-101638,CUST-031,Product F,104,34010.59,22360,0,12
2025-04-05,TXN-101639,CUST-073,Product J,10,1873.38,1560,20,6
2025-01-16,TXN-101640,CUST-017,Product N,132,72131.15,60192,0,19
2025-07-04,TXN-101641,CUST-038,Product E,27,7424.22,5400,5,9
2026-02-12,TXN-101642,CUST-070,Product H,67,27553.87,25192,10,11
2026-05-22,TXN-101643,CUST-057,Product L,187,170897.53,93313,5,27
2025-11-06,TXN-101644,CUST-068,Product F,287,97322.47,54243,5,13
2025-11-23,TXN-101645,CUST-053,Product L,282,91298.13,83754,12,27
2026-05-13,TXN-101646,CUST-030,Product E,45,9980.45,6480,20,14
2025-08-04,TXN-101647,CUST-005,Product B,195,147781.19,80145,0,42
2026-03-27,TXN-101648,CUST-035,Product K,237,27130.2,23226,0,13
2026-01-29,TXN-101649,CUST-050,Product E,48,3495.82,3360,25,20
2025-01-20,TXN-101650,CUST-027,Product N,200,68489.37,47200,5,17
2025-07-08,TXN-101651,CUST-005,Product K,225,75463.5,70200,10,52
2025-12-23,TXN-101652,CUST-034,Product O,18,9959.38,6318,12,30
2025-08-10,TXN-101653,CUST-056,Product M,19,5388.22,4066,25,18
2025-02-28,TXN-101654,CUST-069,Product M,60,25812.31,19380,10,19
2026-03-11,TXN-101655,CUST-049,Product J,295,203236.08,127735,0,19
2025-09-01,TXN-101656,CUST-011,Product C,12,3616.12,2196,10,12
2025-10-30,TXN-101657,CUST-047,Product F,297,76512.3,71874,10,13
2025-09-14,TXN-101658,CUST-034,Product M,11,1406.68,1133,12,10
2026-03-31,TXN-101659,CUST-046,Product H,13,3987.73,3445,0,20
2025-08-12,TXN-101660,CUST-079,Product G,34,20028.65,11424,10,22
2025-11-18,TXN-101661,CUST-034,Product B,230,37414.91,30360,10,20
2025-05-11,TXN-101662,CUST-030,Product D,94,20436.88,10810,0,8
2025-02-09,TXN-101663,CUST-006,Product C,264,169976,126720,12,52
2025-08-22,TXN-101664,CUST-070,Product A,137,23990.57,23427,12,27
2025-02-15,TXN-101665,CUST-057,Product J,125,27217.08,27375,20,8
2026-06-08,TXN-101666,CUST-054,Product B,126,22783.24,18144,12,7
2026-03-13,TXN-101667,CUST-047,Product O,149,14786.97,16837,25,15
2026-02-22,TXN-101668,CUST-080,Product O,196,96369.11,54880,10,5
2025-06-14,TXN-101669,CUST-004,Product F,27,7388.48,5076,25,38
2025-08-05,TXN-101670,CUST-075,Product M,165,69864.86,49665,20,27
2025-12-19,TXN-101671,CUST-049,Product D,198,151481.23,92070,0,29
2025-03-22,TXN-101672,CUST-071,Product B,119,46334.37,39151,25,28
2026-03-05,TXN-101673,CUST-078,Product I,67,60108.56,31691,0,20
2026-06-22,TXN-101674,CUST-038,Product I,230,48044.47,46460,25,12
2025-12-03,TXN-101675,CUST-031,Product D,190,46154.19,30020,0,19
2026-02-24,TXN-101676,CUST-047,Product F,45,16101.25,9900,0,25
2026-05-11,TXN-101677,CUST-073,Product J,122,56691.15,32818,5,9
2025-09-08,TXN-101678,CUST-078,Product M,213,135065.68,82005,0,13
2025-10-21,TXN-101679,CUST-065,Product F,165,17100.4,16500,15,9
2026-05-22,TXN-101680,CUST-002,Product K,106,56625.27,53000,18,40
2025-05-04,TXN-101681,CUST-013,Product G,139,79651.5,59909,18,9
2025-02-04,TXN-101682,CUST-017,Product N,225,20317.51,11700,0,21
2026-02-02,TXN-101683,CUST-031,Product O,221,49166.67,48841,20,27
2025-10-28,TXN-101684,CUST-076,Product B,177,143868.21,88323,12,24
2025-04-21,TXN-101685,CUST-058,Product L,28,3373.24,2156,12,18
2026-04-06,TXN-101686,CUST-024,Product L,228,76898.49,42864,0,28
2026-06-06,TXN-101687,CUST-048,Product B,82,35423.68,40836,25,26
2026-04-10,TXN-101688,CUST-036,Product G,169,43507.76,44616,25,29
2025-04-10,TXN-101689,CUST-067,Product D,157,49509.79,45844,25,21
2026-06-05,TXN-101690,CUST-023,Product N,223,51990.78,41478,12,9
2025-02-12,TXN-101691,CUST-079,Product N,112,34753.22,29120,25,15
2025-04-12,TXN-101692,CUST-063,Product F,150,20937.86,18600,10,19
2025-08-18,TXN-101693,CUST-078,Product O,91,29839.17,17017,10,29
2025-04-19,TXN-101694,CUST-027,Product O,123,64991.22,46863,0,22
2026-06-05,TXN-101695,CUST-070,Product M,91,8150.52,4914,0,22
2025-07-19,TXN-101696,CUST-027,Product A,255,193354.69,118830,12,14
2026-03-13,TXN-101697,CUST-038,Product L,232,73188.96,70992,18,8
2025-05-03,TXN-101698,CUST-036,Product H,226,90646.48,65992,0,28
2025-04-30,TXN-101699,CUST-042,Product F,45,34561.78,18945,0,10
2026-06-04,TXN-101700,CUST-010,Product F,146,53564.51,39712,20,57
2025-11-19,TXN-101701,CUST-041,Product O,24,6190.7,6264,20,11
2025-02-06,TXN-101702,CUST-029,Product K,9,1598.44,1485,15,26
2025-07-20,TXN-101703,CUST-064,Product E,245,44769.89,28665,0,14
2025-05-15,TXN-101704,CUST-001,Product D,50,27126.74,15200,5,48
2025-03-10,TXN-101705,CUST-005,Product H,290,135487.2,102080,0,48
2025-09-27,TXN-101706,CUST-062,Product J,199,104653.82,72237,12,21
2025-07-04,TXN-101707,CUST-063,Product O,158,90032.71,74260,10,20
2026-02-06,TXN-101708,CUST-029,Product J,187,92696.5,59466,0,8
2025-10-22,TXN-101709,CUST-015,Product G,233,55497.39,47998,15,10
2026-04-21,TXN-101710,CUST-062,Product F,63,23820.67,13671,0,30
2026-05-16,TXN-101711,CUST-035,Product J,215,102111.06,84065,10,21
2025-08-09,TXN-101712,CUST-034,Product O,214,21766.45,15194,12,26
2025-11-22,TXN-101713,CUST-034,Product G,205,120694.11,93070,15,6
2025-10-02,TXN-101714,CUST-040,Product H,117,42137.08,24921,0,19
2026-02-24,TXN-101715,CUST-015,Product D,298,178431.92,145424,5,24
2025-12-04,TXN-101716,CUST-049,Product C,281,27506.2,14050,0,7
2025-12-08,TXN-101717,CUST-007,Product O,185,143944.79,79920,0,51
2025-08-04,TXN-101718,CUST-051,Product F,279,62546.96,39339,20,27
